dense_source_id,dense_dest_id,airline,equipment,price_usd,duration_mins,departure_time,arrival_time,day_change
3590,148,3H,BET,117,80,1090,1170,0
3579,3553,3H,DHT DH8,64,45,975,1020,0
3579,3553,3H,DHT DH8,64,45,1065,1110,0
3579,4448,3H,DHT DH8,73,45,1375,1420,0
3579,148,3H,DHT,87,50,365,415,0
3579,148,3H,DHT,75,50,1435,45,1
4447,3577,3H,DH8,65,45,340,385,0
4447,3577,3H,DH8,79,45,845,890,0
4447,3577,3H,DH8,156,45,945,990,0
4447,58,3H,73M,165,95,130,225,0
4447,3590,3H,DH8,74,55,100,155,0
4447,3590,3H,DH8,44,55,1430,45,1
4447,3590,3H,DH8,92,55,850,905,0
4447,148,3H,BET,118,80,485,565,0
106,76,3H,DH8,201,110,620,730,0
106,76,3H,DH8,192,110,1015,1125,0
106,140,3H,DH8,93,55,970,1025,0
106,140,3H,DH8,89,55,785,840,0
3570,3553,3H,DH8,180,50,1190,1240,0
3570,3553,3H,DH8,68,50,1200,1250,0
3570,4751,3H,DH8,65,50,945,995,0
3599,3567,3H,DH8,164,55,370,425,0
3599,3585,3H,DH8,72,55,1065,1120,0
3599,3585,3H,DH8,87,55,585,640,0
3599,3585,3H,DH8,90,55,1275,1330,0
4448,3579,3H,DHT DH8,66,45,655,700,0
4448,3579,3H,DHT DH8,71,45,1255,1300,0
4448,148,3H,DHT DH8,147,50,430,480,0
4448,148,3H,DHT DH8,72,50,470,520,0
3585,3567,3H,DH8,86,50,150,200,0
3585,3567,3H,DH8,82,50,190,240,0
3585,3567,3H,DH8,87,50,15,65,0
3585,3590,3H,DH8,76,60,170,230,0
3585,3599,3H,DH8,82,55,1165,1220,0
3585,3599,3H,DH8,68,55,1235,1290,0
3585,3599,3H,DH8,68,55,1360,1415,0
140,58,3H,73M,178,110,700,810,0
140,58,3H,73M,200,110,1285,1395,0
140,58,3H,73M,303,110,455,565,0
140,3567,3H,DH8,130,125,615,740,0
140,106,3H,DH8,77,55,680,735,0
140,106,3H,DH8,82,55,1035,1090,0
140,143,3H,DH8,138,75,575,650,0
140,143,3H,DH8,139,75,205,280,0
140,143,3H,DH8,236,75,80,155,0
143,3567,3H,DH8,253,100,1215,1315,0
143,3567,3H,DH8,393,100,435,535,0
143,3567,3H,DH8,185,100,845,945,0
143,140,3H,DH8,115,75,1350,1425,0
148,3582,3H,DHT BET,88,50,1215,1265,0
148,3582,3H,DHT BET,80,50,715,765,0
148,3582,3H,DHT BET,52,50,80,130,0
148,3567,3H,BET,159,90,530,620,0
148,3553,3H,DH8,83,55,1015,1070,0
148,3553,3H,DH8,98,55,615,670,0
148,3553,3H,DH8,96,55,1380,1435,0
148,76,3H,DH8 BET,125,70,200,270,0
148,3590,3H,BET,149,80,250,330,0
148,3579,3H,DHT,73,50,1015,1065,0
148,3579,3H,DHT,76,50,695,745,0
148,4447,3H,BET,129,80,910,990,0
148,4448,3H,DHT DH8,152,50,970,1020,0
4751,3570,3H,DH8,125,50,185,235,0
4751,3605,3H,DH8,80,55,390,445,0
4751,3605,3H,DH8,208,55,270,325,0
4751,3605,3H,DH8,79,55,1135,1190,0
155,76,3H,BET,50,55,220,215,0
155,196,3H,BET,85,65,1310,1315,0
155,196,3H,BET,101,65,905,910,0
155,196,3H,BET,84,65,830,835,0
3605,3575,3H,DH8,78,50,990,1040,0
3605,3575,3H,DH8,83,50,1430,40,1
3605,4751,3H,DH8,49,55,1330,1385,0
3605,4751,3H,DH8,79,55,355,410,0
3605,4751,3H,DH8,165,55,370,425,0
196,76,3H,BET DH8,112,80,765,845,0
196,76,3H,BET DH8,136,80,640,720,0
196,155,3H,BET,88,65,500,625,0
196,155,3H,BET,94,65,15,140,0
3267,1649,3J,737,154,190,970,1220,0
3267,1649,3J,737,178,190,855,1105,0
3267,1649,3J,737,167,190,345,595,0
3267,1578,3J,737,98,130,510,640,0
3267,1578,3J,737,102,130,1015,1145,0
3267,1578,3J,737,118,130,1255,1385,0
3267,3741,3J,737,109,120,960,1080,0
3267,3741,3J,737,208,120,930,1050,0
3741,3216,3J,737,62,115,1395,70,1
3741,3216,3J,737,94,115,65,180,0
3741,3216,3J,737,89,115,535,650,0
3216,3741,3J,737,103,115,175,290,0
3216,3741,3J,737,85,115,1045,1160,0
3216,3741,3J,737,60,115,775,890,0
3067,2533,3K,320,103,145,1080,1285,0
3067,2533,3K,320,119,145,1225,1430,0
3067,2533,3K,320,128,145,1070,1275,0
3164,2533,3K,320,273,290,1370,130,1
3164,2533,3K,320,254,290,275,475,0
3268,2533,3K,320,144,205,425,630,0
3268,2533,3K,320,159,205,1020,1225,0
2595,2533,3K,320,462,315,270,585,0
2595,2533,3K,320,267,315,1305,180,1
2358,2533,3K,320,186,230,565,795,0
2358,2533,3K,320,134,230,1280,70,1
2358,2533,3K,320,369,230,1235,25,1
2433,2533,3K,320,95,115,295,470,0
3157,1806,3K,320,214,240,795,975,0
3157,1806,3K,320,195,240,1330,70,1
3157,1717,3K,320,128,170,1155,1265,0
3157,1717,3K,320,251,170,290,400,0
2522,2533,3K,320,48,60,420,480,0
1806,3157,3K,320,187,240,445,745,0
1806,3157,3K,320,181,240,1090,1390,0
1806,3157,3K,320,178,240,1035,1335,0
1806,2533,3K,320,193,220,1105,1325,0
1806,2533,3K,320,176,220,505,725,0
1806,2533,3K,320,164,220,10,230,0
2526,2533,3K,320,71,85,160,245,0
2526,2533,3K,320,36,85,1370,15,1
2526,2533,3K,320,141,85,1170,1255,0
2562,2533,3K,320,264,335,1350,245,1
2562,2533,3K,320,287,335,990,1325,0
2325,2533,3K,320,103,125,900,1085,0
2325,2533,3K,320,102,125,760,945,0
2326,2533,3K,320,104,140,340,540,0
2326,2533,3K,320,72,140,295,495,0
2326,2533,3K,320,116,140,1305,65,1
2466,2533,3K,320,150,185,980,1255,0
2466,2533,3K,320,158,185,1375,210,1
2466,2533,3K,320,151,185,440,715,0
2446,2533,3K,320,95,120,475,655,0
2533,3067,3K,320,117,145,915,1000,0
2533,3164,3K,320,243,290,980,1360,0
2533,3268,3K,320,163,205,1045,1250,0
2533,3268,3K,320,146,205,1135,1340,0
2533,2595,3K,320,245,315,560,875,0
2533,2358,3K,320,114,230,735,965,0
2533,2358,3K,320,170,230,1265,55,1
2533,2358,3K,320,195,230,290,520,0
2533,2433,3K,320,77,115,1385,0,1
2533,2433,3K,320,102,115,1125,1180,0
2533,2522,3K,320,52,60,630,690,0
2533,1806,3K,320,197,220,670,890,0
2533,1806,3K,320,159,220,1120,1340,0
2533,2526,3K,320,66,85,535,620,0
2533,2562,3K,320,147,335,1095,1430,0
2533,2562,3K,320,305,335,525,860,0
2533,2325,3K,320,102,125,895,960,0
2533,2325,3K,320,106,125,430,495,0
2533,2325,3K,320,113,125,740,805,0
2533,2326,3K,320,254,140,240,320,0
2533,2326,3K,320,129,140,1050,1130,0
2533,2326,3K,320,100,140,320,400,0
2533,2466,3K,320,163,185,820,915,0
2533,2446,3K,320,99,120,1005,1065,0
2533,2446,3K,320,93,120,685,745,0
2533,2446,3K,320,108,120,190,250,0
2533,3411,3K,320,194,250,1030,1280,0
2533,1717,3K,320,223,280,1160,0,1
2533,1717,3K,320,259,280,5,285,0
3411,2533,3K,320,221,250,1170,1420,0
1717,3157,3K,320,155,170,1365,155,1
1717,2533,3K,320,258,280,1265,105,1
1256,1174,3L,DH3,75,80,1400,40,1
1256,1174,3L,DH3,83,80,1240,1320,0
295,1255,3L,DH3,174,80,115,195,0
302,327,3L,DH3,160,75,40,115,0
302,327,3L,DH3,77,75,1125,1200,0
1174,1256,3L,DH3,83,80,515,595,0
1174,1256,3L,DH3,50,80,770,850,0
1174,327,3L,DH3,70,80,235,315,0
1174,327,3L,DH3,79,80,950,1030,0
1174,303,3L,DH3,88,90,1010,1100,0
1174,1255,3L,DH3,79,80,1095,1175,0
327,302,3L,DH3,60,75,545,620,0
327,1174,3L,DH3,64,80,1325,1405,0
327,299,3L,AT7,97,90,875,965,0
327,299,3L,AT7,84,90,1080,1170,0
327,299,3L,AT7,90,90,585,675,0
327,1149,3L,AT7,102,95,260,355,0
327,308,3L,AT7,86,85,975,1060,0
327,945,3L,AT7,165,85,365,450,0
3151,1176,3L,AT7,106,105,420,525,0
3151,1176,3L,AT7,103,105,385,490,0
3151,1176,3L,AT7,87,105,1130,1235,0
1204,1255,3L,DH3,75,80,355,435,0
299,327,3L,AT7,80,90,895,985,0
299,327,3L,AT7,53,90,355,445,0
303,1174,3L,DH3,88,90,1415,65,1
1176,3151,3L,AT7,104,105,65,170,0
1176,3151,3L,AT7,62,105,770,875,0
1149,327,3L,AT7,79,95,1000,1095,0
1207,1255,3L,DH3,54,65,1265,1330,0
308,327,3L,AT7,92,85,180,265,0
308,327,3L,AT7,71,85,920,1005,0
308,327,3L,AT7,84,85,1075,1160,0
945,327,3L,AT7,125,85,185,270,0
945,327,3L,AT7,54,85,670,755,0
1255,295,3L,DH3,81,80,1295,1375,0
1255,295,3L,DH3,74,80,1060,1140,0
1255,1174,3L,DH3,67,80,1370,10,1
1255,1174,3L,DH3,75,80,210,290,0
1255,1174,3L,DH3,67,80,520,600,0
1255,1204,3L,DH3,79,80,1000,1080,0
1255,1204,3L,DH3,72,80,165,245,0
1255,1207,3L,DH3,40,65,145,210,0
2872,4579,3M,SF3,109,85,1160,1245,0
2872,2942,3M,SF3,147,50,445,495,0
2872,2942,3M,SF3,46,50,25,75,0
2872,2942,3M,SF3,73,50,1335,1385,0
2872,3434,3M,SF3,113,70,425,435,0
2872,3434,3M,SF3,93,70,685,695,0
2872,3808,3M,SF3,84,65,855,860,0
2872,3811,3M,SF3,119,80,670,690,0
2872,3825,3M,SF3,98,70,1270,1280,0
1461,2731,3M,SF3,58,45,425,470,0
1461,2731,3M,SF3,66,45,260,305,0
1463,2731,3M,SF3,81,65,580,645,0
1463,2910,3M,SF3,181,65,625,690,0
3058,2731,3M,SF3,89,60,455,515,0
3058,2978,3M,SF3,43,55,1070,1125,0
3058,2978,3M,SF3,68,55,815,870,0
3058,2978,3M,SF3,171,55,950,1005,0
3058,2838,3M,SF3,60,70,455,525,0
2731,1461,3M,SF3,124,45,1025,1070,0
2731,1463,3M,SF3,97,65,795,860,0
2731,1463,3M,SF3,89,65,20,85,0
2731,3058,3M,SF3,82,60,620,680,0
2731,3058,3M,SF3,87,60,1260,1320,0
2731,1468,3M,SF3,65,50,1395,5,1
2731,1468,3M,SF3,60,50,15,65,0
2731,1468,3M,SF3,77,50,1385,1435,0
2731,1462,3M,SF3,250,80,855,935,0
2731,1464,3M,SF3,204,70,785,855,0
2731,1464,3M,SF3,114,70,605,675,0
2731,1464,3M,SF3,88,70,360,430,0
2731,3061,3M,SF3,97,60,1330,1390,0
2731,1455,3M,SF3,90,65,215,280,0
2731,1455,3M,SF3,186,65,1005,1070,0
2731,1458,3M,SF3,48,60,330,390,0
2731,1458,3M,SF3,84,60,805,865,0
2731,2838,3M,SF3,84,65,835,900,0
2731,2838,3M,SF3,81,65,190,255,0
2731,2838,3M,SF3,48,65,275,340,0
1468,2731,3M,SF3,71,50,800,850,0
1468,2731,3M,SF3,69,50,530,580,0
1462,2731,3M,SF3,73,80,230,310,0
1462,1464,3M,SF3,50,55,100,155,0
1462,1464,3M,SF3,132,55,375,430,0
1462,1464,3M,SF3,65,55,910,965,0
1464,2731,3M,SF3,90,70,665,735,0
1464,2731,3M,SF3,102,70,1035,1105,0
4117,3825,3M,SF3,126,55,635,690,0
4117,3825,3M,SF3,123,55,355,410,0
4117,3825,3M,SF3,183,55,565,620,0
2674,3061,3M,SF3,66,55,215,270,0
2674,3061,3M,SF3,112,55,190,245,0
2674,2838,3M,SF3,66,55,1135,1190,0
2674,2838,3M,SF3,183,55,845,900,0
2674,2838,3M,SF3,46,55,125,180,0
2900,1455,3M,SF3,126,85,1010,1095,0
2900,1455,3M,SF3,71,85,1090,1175,0
2900,1455,3M,SF3,128,85,475,560,0
2900,2838,3M,SF3,90,60,85,145,0
4579,2872,3M,SF3,140,85,755,840,0
4579,2872,3M,SF3,224,85,1225,1310,0
4579,2872,3M,SF3,131,85,350,435,0
2942,2872,3M,SF3,73,50,635,685,0
2942,2872,3M,SF3,72,50,45,95,0
2942,2872,3M,SF3,72,50,915,965,0
2942,3061,3M,SF3,109,80,1285,1365,0
2942,3061,3M,SF3,107,80,65,145,0
3061,2731,3M,SF3,86,60,145,205,0
3061,2731,3M,SF3,100,60,915,975,0
3061,2674,3M,SF3,39,55,255,310,0
3061,2942,3M,SF3,133,80,140,220,0
3061,2942,3M,SF3,129,80,990,1070,0
3061,2942,3M,SF3,72,80,440,520,0
3061,1455,3M,SF3,94,75,915,990,0
3061,1455,3M,SF3,112,75,900,975,0
3061,1455,3M,SF3,120,75,480,555,0
3061,2759,3M,SF3,128,85,1385,1410,0
3061,2759,3M,SF3,270,85,230,255,0
3061,2978,3M,SF3,74,55,1345,1400,0
3061,2888,3M,SF3,92,70,515,585,0
3061,2888,3M,SF3,107,70,450,520,0
3061,2888,3M,SF3,160,70,825,895,0
3434,2872,3M,SF3,116,70,360,490,0
3434,2872,3M,SF3,101,70,930,1060,0
3434,2872,3M,SF3,100,70,1010,1140,0
1455,2731,3M,SF3,96,65,345,410,0
1455,2731,3M,SF3,102,65,1115,1180,0
1455,2900,3M,SF3,90,85,810,895,0
1455,2900,3M,SF3,80,85,910,995,0
1455,2900,3M,SF3,140,85,445,530,0
1455,3061,3M,SF3,55,75,325,400,0
1455,3061,3M,SF3,119,75,1000,1075,0
1455,2910,3M,SF3,50,65,80,145,0
1455,2910,3M,SF3,78,65,565,630,0
1455,2910,3M,SF3,199,65,1270,1335,0
3808,2872,3M,SF3,82,65,885,1010,0
2910,1463,3M,SF3,90,65,855,920,0
2910,1455,3M,SF3,96,65,170,235,0
2910,2838,3M,SF3,167,60,0,60,0
2910,2838,3M,SF3,96,60,1070,1130,0
2910,2838,3M,SF3,82,60,1260,1320,0
3811,2872,3M,SF3 ,126,80,255,395,0
3811,2872,3M,SF3 ,60,80,575,715,0
2759,3061,3M,SF3,226,85,750,895,0
2759,2838,3M,SF3,131,80,185,325,0
2978,3058,3M,SF3,88,55,190,245,0
2978,3061,3M,SF3,80,55,865,920,0
1458,2731,3M,SF3,91,60,75,135,0
1458,2731,3M,SF3,45,60,1110,1170,0
2888,3061,3M,SF3,98,70,485,555,0
2888,2838,3M,SF3,85,65,1380,5,1
2888,2838,3M,SF3,173,65,605,670,0
2888,2838,3M,SF3,82,65,1405,30,1
2838,3058,3M,SF3,93,70,5,75,0
2838,3058,3M,SF3,50,70,1225,1295,0
2838,2731,3M,SF3,90,65,745,810,0
2838,2674,3M,SF3,74,55,785,840,0
2838,2900,3M,SF3,179,60,675,735,0
2838,2900,3M,SF3,84,60,470,530,0
2838,2900,3M,SF3,81,60,475,535,0
2838,2910,3M,SF3,47,60,670,730,0
2838,2910,3M,SF3,55,60,155,215,0
2838,2759,3M,SF3,129,80,215,235,0
2838,2888,3M,SF3,101,65,580,645,0
2838,2888,3M,SF3,92,65,1335,1400,0
3825,2872,3M,SF3 ,89,70,600,730,0
3825,2872,3M,SF3 ,114,70,85,215,0
3825,4117,3M,SF3,178,55,375,430,0
3825,4117,3M,SF3,71,55,440,495,0
3825,4117,3M,SF3,70,55,540,595,0
463,3727,3O,320,235,190,200,330,0
463,3727,3O,320,222,190,375,505,0
463,834,3O,320,494,190,170,300,0
463,834,3O,320,224,190,1410,100,1
463,834,3O,320,205,190,1170,1300,0
952,828,3O,320,142,130,1335,1405,0
952,828,3O,320,336,130,380,450,0
952,828,3O,320,164,130,255,325,0
952,3727,3O,320,135,100,730,770,0
952,834,3O,320,131,110,675,725,0
952,834,3O,320,233,110,1210,1260,0
1152,828,3O,320,570,190,1025,1155,0
1161,828,3O,320,477,195,605,740,0
1161,828,3O,320,207,195,685,820,0
281,828,3O,320,255,205,795,940,0
281,828,3O,320,234,205,250,395,0
281,3727,3O,320,212,180,1130,1250,0
281,3727,3O,320,197,180,1065,1185,0
281,834,3O,320,219,180,540,660,0
281,834,3O,320,250,180,1240,1360,0
301,3727,3O,320,201,185,1315,0,1
828,952,3O,320,174,130,1295,45,1
828,952,3O,320,138,130,1340,90,1
828,952,3O,320,146,130,490,680,0
828,1152,3O,320,369,190,635,885,0
828,1161,3O,320,265,195,505,760,0
828,1161,3O,320,272,195,1290,105,1
828,281,3O,320,152,205,75,340,0
828,281,3O,320,172,205,1140,1405,0
828,281,3O,320,229,205,1410,235,1
828,1158,3O,320,210,175,230,465,0
828,1158,3O,320,236,175,415,650,0
828,407,3O,320,257,195,565,760,0
828,1021,3O,320,235,170,1045,1275,0
828,1021,3O,320,189,170,20,250,0
828,1039,3O,320,117,155,20,235,0
828,3422,3O,320,357,290,700,1170,0
828,3422,3O,320,339,290,890,1360,0
828,991,3O,320,170,145,1330,95,1
828,991,3O,320,440,145,260,465,0
828,1162,3O,320,262,205,1435,260,1
828,1162,3O,320,252,205,760,1025,0
1158,828,3O,320,241,175,705,820,0
1158,828,3O,320,247,175,665,780,0
822,1039,3O,320,102,140,760,960,0
822,1039,3O,320,186,140,615,815,0
822,1039,3O,320,179,140,1030,1230,0
407,828,3O,320,280,195,65,260,0
407,828,3O,320,237,195,660,855,0
407,828,3O,320,280,195,90,285,0
407,834,3O,320,197,175,875,1050,0
1021,828,3O,320,223,170,1215,1325,0
1021,828,3O,320,191,170,1295,1405,0
1021,828,3O,320,110,170,1425,95,1
1039,828,3O,320,192,155,660,755,0
1039,822,3O,320,156,140,855,935,0
1039,3727,3O,320,168,125,785,850,0
3727,463,3O,320,237,190,665,915,0
3727,463,3O,320,266,190,300,550,0
3727,952,3O,320,110,100,180,340,0
3727,952,3O,320,117,100,305,465,0
3727,952,3O,320,135,100,760,920,0
3727,281,3O,320,214,180,350,590,0
3727,301,3O,320,548,185,1170,1415,0
3727,301,3O,320,231,185,460,705,0
3727,301,3O,320,201,185,450,695,0
3727,1039,3O,320,99,125,700,885,0
3727,1039,3O,320,163,125,405,590,0
3727,3163,3O,320,115,95,330,485,0
3163,3727,3O,320,106,95,1095,1130,0
3163,3727,3O,320,118,95,95,130,0
3422,828,3O,320,374,290,820,930,0
991,828,3O,320,162,145,10,95,0
834,463,3O,320,211,190,880,1130,0
834,463,3O,320,216,190,1285,95,1
834,463,3O,320,225,190,115,365,0
834,952,3O,320,125,110,1330,60,1
834,952,3O,320,147,110,340,510,0
834,952,3O,320,118,110,915,1085,0
834,281,3O,320,145,180,45,285,0
834,281,3O,320,113,180,335,575,0
834,407,3O,320,476,175,430,605,0
834,407,3O,320,224,175,95,270,0
834,407,3O,320,221,175,1365,100,1
1162,828,3O,320,217,205,275,420,0
2201,2156,3P,SH6,28,45,295,340,0
2201,2156,3P,SH6,31,45,1400,5,1
2201,2156,3P,SH6,31,45,525,570,0
2201,2158,3P,SH6,44,60,1075,1135,0
2201,2158,3P,SH6,45,60,690,750,0
2202,2203,3P,SH6,30,45,265,310,0
2202,2203,3P,SH6,47,45,720,765,0
2203,2201,3P,SH6,35,50,510,560,0
2156,2201,3P,SH6,28,45,915,960,0
2158,2201,3P,SH6,38,60,1400,20,1
2263,3191,3R,SU9,112,135,845,920,0
2263,3191,3R,SU9,246,135,225,300,0
2263,2246,3R,SU9,501,185,1260,1385,0
2263,2246,3R,SU9,701,185,1305,1430,0
2263,2246,3R,SU9,311,185,655,780,0
2275,3191,3R,734,363,235,675,790,0
2275,3191,3R,734,456,235,445,560,0
3191,2263,3R,SU9,198,135,800,995,0
3191,2263,3R,SU9,367,135,115,310,0
3191,2275,3R,734,462,235,435,790,0
3191,2275,3R,734,362,235,685,1040,0
3191,2275,3R,734,239,235,875,1230,0
3191,4140,3R,SU9,135,80,695,775,0
3191,4140,3R,SU9,134,80,1220,1300,0
3191,4133,3R,734,1031,265,285,670,0
3191,4137,3R,734,446,250,265,635,0
3191,4134,3R,734,262,260,1120,60,1
3191,4134,3R,734,504,260,915,1295,0
3191,4134,3R,734,453,260,330,710,0
3191,4426,3R,734,729,235,1125,40,1
3191,4426,3R,734,981,235,800,1155,0
3191,2276,3R,734,455,245,570,935,0
3191,2276,3R,734,457,245,865,1230,0
3191,2276,3R,734,462,245,240,605,0
3191,1298,3R,SU9 73G,342,190,885,955,0
3191,1298,3R,SU9 73G,334,190,380,450,0
4140,3191,3R,SU9,312,80,135,215,0
4140,3191,3R,SU9,141,80,1290,1370,0
4140,3191,3R,SU9,255,80,420,500,0
4133,3191,3R,734,400,265,845,990,0
4137,3191,3R,734,422,250,1405,95,1
2246,2263,3R,SU9,343,185,200,445,0
4134,3191,3R,734,447,260,225,365,0
4134,3191,3R,734,488,260,300,440,0
4426,3191,3R,734,356,235,260,375,0
2276,3191,3R,734,470,245,0,125,0
2276,3191,3R,734,441,245,775,900,0
2276,3191,3R,734,415,245,1165,1290,0
1298,3191,3R,SU9 73G,312,190,570,880,0
2182,2188,3S,AT5,65,50,1210,1260,0
2182,2188,3S,AT5,155,50,1155,1205,0
2182,2188,3S,AT5,127,50,565,615,0
2105,2186,3S,320,242,150,745,835,0
2105,2186,3S,320,419,150,270,360,0
2105,2186,3S,320,270,150,355,445,0
2203,1312,3S,AT5,136,90,270,360,0
2203,1312,3S,AT5,145,90,305,395,0
2185,2188,3S,AT5,58,45,485,530,0
2185,2188,3S,AT5,141,45,1060,1105,0
2185,2205,3S,AT5,99,65,315,380,0
2185,2205,3S,AT5,201,65,1290,1355,0
2185,2205,3S,AT5,102,65,1355,1420,0
2186,2105,3S,320,273,150,1235,5,1
2186,2105,3S,320,227,150,450,660,0
2186,2188,3S,AT5 320,83,55,265,320,0
2186,1312,3S,AT5,189,115,1290,1405,0
2186,1312,3S,AT5,221,115,635,750,0
2186,2199,3S,AT5,56,45,1155,1200,0
2186,2199,3S,AT5,67,45,1310,1355,0
2188,2182,3S,AT5,62,50,1415,25,1
2188,2182,3S,AT5,77,50,740,790,0
2188,2185,3S,AT5,70,45,455,500,0
2188,2186,3S,AT5 320,82,55,295,350,0
2188,2186,3S,AT5 320,91,55,1065,1120,0
2188,4417,3S,DHT,84,55,730,785,0
2188,4417,3S,DHT,73,55,30,85,0
2188,4417,3S,DHT,134,55,370,425,0
2188,1312,3S,AT5,187,105,410,515,0
2188,1312,3S,AT5,187,105,370,475,0
2188,2187,3S,AT5,77,60,520,580,0
2188,2187,3S,AT5,214,60,1155,1215,0
2188,2205,3S,AT5,96,60,1435,55,1
2188,2205,3S,AT5,90,60,1435,55,1
2188,2205,3S,AT5,78,60,735,795,0
4417,2188,3S,DHT,93,55,990,1045,0
4417,2188,3S,DHT,74,55,800,855,0
1312,2188,3S,AT5,119,105,640,745,0
1312,2188,3S,AT5,199,105,1130,1235,0
1312,2188,3S,AT5,180,105,940,1045,0
1312,2205,3S,AT5,170,90,500,590,0
1312,2205,3S,AT5,171,90,750,840,0
1312,2205,3S,AT5,80,90,190,280,0
2187,2188,3S,AT5,88,60,305,365,0
2187,2188,3S,AT5,81,60,1420,40,1
2187,2188,3S,AT5,177,60,650,710,0
2199,2186,3S,AT5,35,45,100,145,0
2205,2185,3S,AT5,103,65,770,835,0
2205,2188,3S,AT5,85,60,185,245,0
2205,2188,3S,AT5,90,60,560,620,0
2205,1312,3S,AT5,151,90,405,495,0
2205,1312,3S,AT5,167,90,235,325,0
2205,1312,3S,AT5,140,90,845,935,0
4333,2588,3U,321,273,150,1355,65,1
4333,2588,3U,321,494,150,20,170,0
4333,2588,3U,321,277,150,615,765,0
2579,2602,3U,321 320,210,110,620,730,0
2579,2602,3U,321 320,217,110,820,930,0
2579,2602,3U,321 320,201,110,290,400,0
2579,2604,3U,321 320 330,259,130,60,190,0
2579,2604,3U,321 320 330,237,130,955,1085,0
2579,1692,3U,330,597,305,110,535,0
2579,1692,3U,330,648,305,820,1245,0
2584,3473,3U,321,282,150,1375,85,1
2584,2602,3U,321,180,105,545,650,0
2584,2604,3U,321,220,115,525,640,0
2584,2595,3U,320,195,100,1110,1210,0
2584,2595,3U,320,382,100,390,490,0
2584,2595,3U,320,268,100,95,195,0
2584,2609,3U,320,684,160,1425,145,1
2584,2609,3U,320,290,160,660,820,0
2584,2591,3U,320,265,150,1105,1255,0
2584,2591,3U,320,286,150,300,450,0
2584,2608,3U,320,432,225,160,385,0
2584,2608,3U,320,421,225,185,410,0
2584,2608,3U,320,396,225,740,965,0
3473,2584,3U,321,266,150,720,870,0
3473,2597,3U,320,278,150,75,225,0
3473,2597,3U,320,300,150,345,495,0
3473,3257,3U,321,191,120,755,875,0
3473,3257,3U,321,182,120,955,1075,0
3473,3257,3U,321,330,120,1420,100,1
3473,2577,3U,320 319,211,105,1005,1110,0
3473,2577,3U,320 319,121,105,780,885,0
3473,2577,3U,320 319,127,105,880,985,0
2602,2579,3U,321 320,108,110,360,470,0
2602,2579,3U,321 320,106,110,645,755,0
2602,2579,3U,321 320,225,110,135,245,0
2602,2584,3U,321,160,105,1180,1285,0
2602,2584,3U,321,167,105,170,275,0
2602,2584,3U,321,176,105,1245,1350,0
2602,2580,3U,319 321,328,90,600,690,0
2602,2580,3U,319 321,152,90,495,585,0
2602,2580,3U,319 321,138,90,780,870,0
2602,2604,3U,330,112,60,930,990,0
2602,2604,3U,330,172,60,430,490,0
2602,2604,3U,330,102,60,565,625,0
2602,3258,3U,320,546,135,920,1055,0
2602,3258,3U,320,234,135,1225,1360,0
2602,2611,3U,320,277,170,1245,1415,0
2602,2611,3U,320,340,170,205,375,0
2602,4335,3U,320,73,70,1375,5,1
2602,3268,3U,319,253,125,195,320,0
2602,3268,3U,319,248,125,1295,1420,0
2602,3268,3U,319,207,125,1035,1160,0
2602,2595,3U,320 319,282,140,1410,110,1
2602,2433,3U,321,385,230,1205,1375,0
2602,2433,3U,321,282,230,1000,1170,0
2602,2433,3U,321,863,230,740,910,0
2602,2593,3U,319,162,110,1015,1125,0
2602,2591,3U,319 320,134,85,420,505,0
2602,2587,3U,319 321,179,100,455,555,0
2602,3194,3U,319,139,95,1235,1330,0
2602,3247,3U,319,524,155,590,745,0
2602,3247,3U,319,282,155,105,260,0
2602,2596,3U,319,263,145,990,1135,0
2602,2596,3U,319,573,145,115,260,0
2602,2597,3U,319,216,130,1330,20,1
2602,2582,3U,319,179,100,670,770,0
2602,2582,3U,319,168,100,960,1060,0
2602,2582,3U,319,169,100,195,295,0
2602,2575,3U,321 319 320,298,150,1320,30,1
2602,2612,3U,320 319,303,150,1245,1395,0
2602,2612,3U,320 319,242,150,15,165,0
2602,4411,3U,319,310,85,585,670,0
2602,3411,3U,319,133,130,380,510,0
2602,2572,3U,330,1263,675,300,1095,0
2602,2572,3U,330,1290,675,845,200,1
2602,2572,3U,330,1332,675,1225,580,1
2602,3192,3U,320,383,140,1050,1190,0
2602,3192,3U,320,499,140,410,550,0
2602,3192,3U,320,436,140,375,515,0
2602,2583,3U,320,219,120,1320,0,1
2602,3257,3U,321,259,135,45,180,0
2602,3257,3U,321,222,135,725,860,0
2602,3257,3U,321,218,135,1205,1340,0
2602,1716,3U,320,313,155,365,520,0
2602,1716,3U,320,286,155,465,620,0
2602,2577,3U,319,275,145,875,1020,0
2602,2578,3U,321,188,120,585,705,0
2602,2608,3U,320,444,215,515,730,0
2602,2585,3U,319,171,95,1070,1165,0
2602,2585,3U,319,171,95,450,545,0
2602,2585,3U,319,167,95,95,190,0
2602,4372,3U,319,224,140,235,375,0
2602,2588,3U,319,157,80,1380,20,1
2602,2588,3U,319,134,80,1100,1180,0
2602,2588,3U,319,137,80,110,190,0
2602,4348,3U,320,202,105,975,1080,0
2602,4348,3U,320,171,105,250,355,0
2602,4343,3U,319,142,75,210,285,0
2602,4339,3U,319,132,115,655,770,0
2602,4339,3U,319,183,115,15,130,0
